geometry,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.149374 -8.099118),Deter_Deg_CsG,2024,1.3174452,-2.3212128,1.3174452,1.0665032,0.31367743,0.94103223,0.0,-1.3801806,1.3174452,4.830632,-1.7565935,-0.6900903,-2.6976259,-4.015071,0.94103223,0.0,-5.207045,1.4429162,-3.136774,3.0740387,0.50188386,3.513187,0.12547097,-2.1330063,4.391484,0.62735486,-2.6348903,2.7603612,2.9485676,0.62735486,0.18820645,-2.6976259,-1.819329,0.12547097,2.5094194,-3.0113032,1.7565935,-2.3839483,0.50188386,-0.94103223,2.0075355,-5.6461935,1.0037677,1.0665032,2.070271,-1.8820645,0.87829673,-0.8155613,1.0037677,-2.1330063,0.56461936,2.195742,0.12547097,0.8155613,2.1330063,0.8155613,-2.8858323,-2.5721548,5.7716646,-1.6311226,-1.568387,1.6311226,2.9485676,2.2584774,1.1292387,4.9561033,3.387716,3.1995096,1.5056516,2.3839483,0.87829673,1.9448,4.2660127,-1.3174452,-1.1292387,-1.3174452,2.446684,0.06273548,0.25094193,-2.0075355,-2.3839483,-1.3174452,-6.8381677,-2.7603612,1.693858,-1.819329,4.0778065,-3.0113032,-2.070271,-0.94103223,-0.31367743,-1.3801806,1.6311226,0.0,2.0075355,0.50188386,-3.764129,1.9448,5.457987,-1.5056516,-2.070271,-0.94103223,1.693858,-2.195742,2.5094194,4.5796905,2.070271,0.56461936,2.446684,-0.6900903,1.3174452,-0.50188386,-1.1292387,0.43914837,2.5094194,-0.56461936,-2.8858323,4.830632,-2.8858323,-4.7678967,-1.9448,-0.6900903,-7.9674063,1.6311226,-1.8820645,0.12547097,2.0075355,0.87829673
POINT (-61.149283 -8.099118),Deter_Deg_CsG,2024,2.7661302,-2.089965,1.7211477,2.2129042,0.36881736,1.1064521,-0.3073478,-2.7046607,0.36881736,5.5322604,-0.7991043,-0.8605738,-3.2578866,-2.520252,-1.1679217,-0.06146956,-5.4093213,2.3973129,-3.1349475,2.0284956,1.1679217,2.9505389,1.4752694,-3.073478,4.4258084,0.67616516,-3.3808258,3.1349475,2.520252,0.4302869,1.3523303,-2.643191,-1.3523303,-0.18440868,-0.4302869,-1.2293912,2.4587824,-2.7046607,-0.18440868,-0.3073478,1.6596781,-6.146956,1.1679217,0.55322605,0.49175647,-1.2293912,1.8440868,-2.0284956,0.67616516,-1.536739,2.5817215,0.49175647,0.55322605,1.1064521,1.3523303,0.36881736,-3.9955213,-0.8605738,5.3478518,-2.7661302,0.06146956,1.5982085,2.2129042,3.2578866,1.9670259,5.163443,3.0120084,3.073478,1.6596781,3.1349475,-0.06146956,0.7991043,3.5652344,-2.1514347,-1.5982085,-1.9055563,2.3973129,0.36881736,1.3523303,-1.7826172,-1.9670259,-2.0284956,-7.5607557,-1.7826172,0.98351294,0.55322605,3.5037649,-2.3358433,-1.0449826,-0.24587823,0.49175647,-2.7661302,0.9220434,1.2908608,3.626704,1.9055563,-2.3973129,0.7991043,5.839608,-1.2293912,-2.4587824,1.1679217,1.3523303,-0.9220434,1.9055563,4.5487475,1.5982085,0.0,1.6596781,-1.9055563,1.5982085,-1.7826172,-2.2129042,-0.55322605,3.5652344,-0.9220434,-2.7661302,4.2414,-2.3358433,-4.8560953,-2.520252,-1.2908608,-7.806634,1.9055563,-2.0284956,0.9220434,4.056991,1.0449826
POINT (-61.149192 -8.099118),Deter_Deg_CsG,2024,2.798072,0.060827654,1.8856573,2.3722785,0.5474489,1.4598637,-1.764002,-1.1557255,0.48662123,6.021938,-0.30413827,0.4257936,-2.798072,-2.4331062,0.18248296,2.1897955,-5.656972,1.5206914,-2.7372444,0.4257936,1.3382084,2.6764169,1.8248296,-3.1022103,4.8053846,2.798072,-1.7031744,4.1971083,2.6764169,-1.8856573,1.2773807,-1.1557255,-1.764002,1.0948977,-1.0340701,-0.36496592,1.8248296,-1.581519,-0.9124148,-0.8515872,1.6423466,-5.048695,0.5474489,1.399036,0.12165531,-1.1557255,1.2773807,-2.5547614,0.6691042,0.0,1.9464849,-0.36496592,1.2165531,2.0073125,-0.48662123,1.8248296,-2.0073125,-1.581519,7.725112,-2.3722785,-1.4598637,-0.4257936,3.2238657,3.1022103,1.0340701,3.528004,2.798072,3.345521,-0.4257936,2.493934,-1.8248296,2.128968,5.413661,-2.6764169,-2.5547614,-3.5888317,1.7031744,0.4257936,2.128968,-0.7907595,-2.6764169,-0.60827655,-6.143593,-1.5206914,1.4598637,0.4257936,4.075453,-3.710487,-0.7907595,-0.7907595,-0.8515872,-3.1022103,1.8248296,1.764002,3.710487,0.6691042,-1.581519,1.5206914,3.8929698,-1.5206914,-1.4598637,-0.12165531,-0.24331062,0.36496592,0.9124148,3.2238657,2.128968,-1.9464849,0.60827655,-1.4598637,1.5206914,-1.581519,-1.6423466,-0.7907595,2.9197273,0.9124148,-3.4671762,3.7713146,-3.4671762,-5.8394547,-1.8248296,-3.2846932,-7.4818015,0.8515872,-1.8856573,-0.4257936,5.1703506,0.12165531
POINT (-61.149102 -8.099118),Deter_Deg_CsG,2024,3.838966,-0.06506722,2.2773526,2.7978904,0.3904033,1.1712099,-1.7568148,0.0,0.97600824,4.880041,0.3904033,1.8869493,-2.2122853,-2.6026888,1.2362771,2.407487,-6.1813855,0.7808066,-2.082151,0.6506722,1.8869493,2.407487,1.1712099,-2.6677558,5.0101757,3.3834953,-2.3424199,4.3595037,2.6677558,-2.0170836,2.0170836,-1.8869493,-3.058159,0.84587383,-2.7328231,-0.52053773,1.821882,-2.8629575,-0.97600824,-0.3904033,1.6917477,-5.5307136,1.4314787,1.3664116,-1.1712099,-0.71573937,2.407487,-4.0992346,0.06506722,-1.3664116,1.2362771,0.6506722,1.496546,2.6026888,-0.52053773,2.7978904,-2.6026888,-0.4554705,8.263536,-1.5616132,-0.13013443,0.06506722,3.578697,3.838966,1.1061426,2.9280248,2.993092,3.4485624,0.13013443,3.058159,-2.082151,0.910941,5.5307136,-2.993092,-1.9520165,-4.6848397,0.97600824,0.58560497,2.0170836,0.6506722,-2.9280248,-1.1712099,-5.1403103,-1.1061426,2.0170836,-0.26026887,2.5376215,-2.7328231,-0.3253361,-0.58560497,-1.3013444,-3.9691002,2.082151,2.0170836,3.2533607,0.26026887,-0.52053773,2.407487,4.0341673,0.4554705,-2.2773526,1.0410755,0.3253361,0.910941,0.910941,3.4485624,2.7978904,-1.1061426,1.1712099,-1.0410755,1.6917477,-1.8869493,-0.58560497,-1.1712099,3.5136297,-0.71573937,-2.9280248,3.7088313,-3.3834953,-5.595781,-1.6266804,-3.058159,-6.3765874,0.58560497,-1.5616132,0.19520165,5.6608477,0.3253361
POINT (-61.149011 -8.099118),Deter_Deg_CsG,2024,3.348639,-0.69282186,1.7897898,1.5588492,-0.23094063,0.34641093,-1.2701734,-1.7320547,0.5196164,3.9837258,-0.28867579,1.501114,-3.002228,-4.2146664,1.2701734,1.7320547,-5.253899,1.4433789,-1.6165844,2.1362007,1.1547031,2.7135522,1.4433789,-2.7135522,5.253899,2.8867579,-2.4248765,4.9652233,2.7712874,-0.4041461,2.0207305,-1.6165844,-3.002228,0.69282186,-0.9237625,-2.0207305,2.1939359,-3.5795796,-0.28867579,-1.1547031,3.348639,-6.235397,1.3279086,1.2124382,-0.57735157,-1.6165844,1.7897898,-2.6558173,0.86602736,-1.847525,2.4826117,0.17320547,0.8082922,1.6165844,0.17320547,1.9052602,-2.7712874,-1.501114,5.946721,-1.6165844,-0.9237625,0.69282186,2.598082,4.2146664,0.750557,1.3856437,3.348639,3.9259906,0.6350867,1.6165844,-1.2124382,0.98149765,4.734283,-3.8682554,-1.2124382,-3.5795796,0.69282186,0.46188125,2.251671,0.11547031,-2.7712874,-0.57735157,-4.6765475,-0.86602736,1.9629953,0.23094063,1.2124382,-2.251671,-0.28867579,-0.17320547,-0.4041461,-2.6558173,1.0969679,1.7320547,2.5403469,1.847525,-1.2701734,1.9052602,3.5795796,1.2701734,-1.9052602,1.0969679,-0.057735156,0.11547031,1.7897898,4.099196,0.9237625,-0.057735156,0.750557,0.4041461,2.0207305,-2.6558173,-1.1547031,-1.501114,3.1176984,-0.9237625,-3.4641094,4.445607,-3.2331688,-5.542575,-1.7897898,-2.0784657,-7.332365,-0.69282186,-0.98149765,0.4041461,4.6765475,0.98149765
POINT (-61.148921 -8.099118),Deter_Deg_CsG,2024,3.1252515,0.41276908,1.5921092,2.0048783,1.4741752,0.53070307,-0.11793402,-1.7690103,-0.58967006,3.9507897,-0.23586804,-0.29483503,-4.363559,-3.5969875,0.29483503,0.53070307,-6.486371,2.7124825,-2.5945485,1.7690103,1.3562412,3.4790535,2.1228123,-2.1228123,2.5355814,1.7100433,-2.2997134,4.363559,2.2997134,-0.47173607,0.23586804,-1.0614061,-1.7100433,-0.05896701,0.41276908,-1.1793401,1.9459113,-2.2997134,-1.0614061,-1.1793401,3.1842184,-6.958107,1.9459113,1.0614061,-0.11793402,-0.88450515,2.2997134,-1.7690103,1.5921092,-0.7076041,2.1228123,0.11793402,0.58967006,2.5355814,0.53070307,1.1203731,-2.4766145,-2.0638454,5.896701,-1.7690103,0.0,0.05896701,2.1817794,3.1252515,1.4152082,2.8304164,3.0662844,3.4790535,1.7100433,2.1228123,-0.58967006,1.2972742,4.894262,-2.7714493,-1.1203731,-2.3586802,0.88450515,0.7076041,2.4766145,-0.53070307,-1.0024391,-0.58967006,-7.48881,-1.0024391,1.5921092,-0.47173607,2.7124825,-2.1817794,-0.58967006,-1.0614061,-0.29483503,-2.0638454,1.9459113,1.1793401,3.4790535,2.8304164,-1.8869443,0.82553816,4.422526,-0.88450515,-3.0073175,0.58967006,0.23586804,-1.1793401,0.05896701,4.363559,2.2997134,-0.41276908,1.4152082,0.47173607,1.5921092,-2.3586802,-0.58967006,-1.7100433,2.1817794,-1.5331422,-3.0662844,5.0121956,-3.7738886,-4.5404596,-2.5945485,-1.9459113,-7.3708763,1.4152082,-2.3586802,1.5331422,4.1866574,0.53070307
POINT (-61.14883 -8.099118),Deter_Deg_CsG,2024,3.8138921,-1.8766772,1.8161391,1.8161391,0.24215189,0.36322784,-1.0896835,-1.2107594,0.90806955,3.3901265,0.54484177,0.7264557,-2.542595,-2.6636708,-0.6053797,0.6659177,-5.3273416,1.6950632,-2.9058228,2.9058228,1.6950632,1.7556012,1.3318354,-3.3295884,3.9349682,1.2712975,-1.6345252,4.4798098,2.300443,-1.0291455,1.2712975,-2.118829,-2.7242088,-0.36322784,-0.8475316,-1.8766772,2.9663606,-3.0874364,0.18161392,-1.7556012,3.3295884,-7.6883225,1.1502215,0.12107594,0.36322784,-0.7869936,1.6950632,-2.7847466,0.96860754,-1.997753,0.96860754,-0.12107594,0.12107594,1.1502215,1.3318354,1.0291455,-3.2690504,-0.4237658,6.9013286,-0.7869936,-1.0896835,0.6053797,1.0291455,4.17712,1.8161391,3.0268986,3.0268986,3.2085125,1.8161391,2.300443,-0.8475316,0.18161392,4.056044,-3.4506643,0.18161392,-2.8452847,0.24215189,0.4237658,2.7242088,-0.7869936,-2.8452847,-1.3318354,-6.417025,-1.1502215,1.1502215,-0.30268985,1.1502215,-1.8161391,-0.06053797,-0.18161392,-0.24215189,-2.179367,2.2399049,0.4237658,4.056044,1.5134493,-1.4529114,2.179367,4.903576,1.6345252,-2.118829,1.6345252,1.2107594,-0.48430377,1.2107594,4.17712,2.118829,0.7869936,1.4529114,-0.18161392,2.4215188,-1.4529114,-0.12107594,-2.360981,3.0268986,-2.7242088,-3.2085125,4.6614237,-2.8452847,-3.6928163,-2.2399049,-2.360981,-5.932721,2.8452847,-2.4820569,1.6345252,5.1457276,0.12107594
POINT (-61.148286 -8.099118),Deter_Deg_CsG,2024,2.3772898,-2.1008606,0.8292871,1.3821452,0.49757227,1.8797175,-0.49757227,-1.6585742,2.045575,4.312293,-0.8845729,-0.99514455,-2.930148,-2.8195763,-0.44228646,0.60814387,-4.035864,2.1561465,-4.035864,3.3171484,1.1057161,2.2114322,-0.8845729,-2.3220038,5.086294,-0.27642903,-3.3724344,4.035864,0.6634297,1.9902891,0.7740013,-1.8797175,-1.8797175,-0.60814387,1.8244317,-3.0960052,3.5935774,-2.598433,1.437431,-0.16585742,2.543147,-5.749724,1.0504303,1.1610019,2.3772898,-2.7090046,0.16585742,-0.6634297,0.44228646,-3.483006,-0.49757227,1.9350033,-1.3268594,1.6585742,3.5935774,-1.2162877,-3.9252923,-1.0504303,4.09115,-0.7187155,-0.38700065,0.055285808,2.1008606,3.8700066,1.6032884,5.3627234,2.7642903,2.2114322,1.71386,0.8292871,-0.33171484,1.3821452,2.3772898,-2.543147,-0.38700065,0.6634297,2.9854336,0.49757227,0.55285805,-2.598433,-3.0407195,-1.71386,-6.689583,-2.1008606,1.437431,-0.7740013,2.2114322,-2.4878614,-0.60814387,-1.9350033,0.33171484,-0.055285808,1.2162877,-0.60814387,1.8797175,1.2715735,-3.8147206,2.1008606,5.5285807,-0.22114323,-2.1561465,-1.6032884,-0.6634297,-1.7691458,2.2667181,4.035864,1.9350033,0.22114323,2.8195763,-0.38700065,1.3821452,-1.1610019,-1.71386,0.27642903,3.5382917,-1.5480026,-2.4878614,2.2114322,-3.483006,-4.975723,-1.4927168,-2.8195763,-7.0212975,3.759435,-2.3772898,-0.27642903,2.045575,0.055285808
POINT (-61.148196 -8.099118),Deter_Deg_CsG,2024,2.658636,-2.7822936,0.74194497,1.2984037,-0.37097248,2.4113212,-0.37097248,-2.8441224,1.1129174,5.5027585,-0.68011624,-3.4005811,-2.8441224,-2.2876637,-0.9274312,-0.74194497,-3.709725,2.4113212,-3.2769237,3.0914373,0.74194497,2.5349786,-0.98925996,-1.6693761,6.121046,1.2365749,-3.2769237,4.4516697,0.74194497,0.9274312,0.43280125,-1.7930337,-1.3602325,-1.2365749,0.61828744,-1.3602325,3.5242386,-3.0914373,0.74194497,0.30914372,2.4113212,-5.9355597,1.4220612,0.74194497,1.5457187,-2.5349786,0.49462998,-1.4220612,1.9166912,-4.0806975,1.1129174,0.37097248,-0.98925996,1.2365749,3.1532662,-0.8037737,-5.0081286,-0.74194497,5.193615,-0.68011624,-0.24731499,0.8037737,1.4220612,4.3280125,2.4113212,5.44093,3.5242386,3.0914373,2.1640062,1.1129174,-0.74194497,1.9785199,3.3387523,-2.720465,-0.18548624,0.18548624,3.0914373,-0.37097248,0.98925996,-2.0403488,-3.1532662,-2.4113212,-6.2447033,-2.2876637,0.49462998,-0.061828747,2.4731498,-2.2876637,0.123657495,-1.1747462,0.061828747,0.5564587,0.43280125,-0.30914372,2.0403488,1.0510887,-4.0806975,2.1021774,6.0592175,-0.74194497,-2.3494923,-0.37097248,-0.74194497,-0.8656025,2.1021774,2.658636,1.4838899,-0.30914372,2.2258348,-1.2984037,1.1129174,-1.1129174,-0.98925996,0.24731499,3.709725,-0.8656025,-2.0403488,2.1021774,-2.7822936,-4.5753274,-2.5349786,-3.2769237,-7.852251,3.9570398,-2.5968075,-0.18548624,3.3387523,0.98925996
POINT (-61.148105 -8.099118),Deter_Deg_CsG,2024,2.3938417,-2.3938417,1.5958946,0.62695855,0.34197742,2.7928154,0.28498116,-2.3368456,0.5129661,4.616695,0.11399247,-2.8498118,-2.7358193,-1.5958946,-1.709887,-1.3109133,-3.7047553,2.8498118,-2.7358193,2.906808,0.34197742,1.709887,0.34197742,-1.3679097,4.9586725,1.5388983,-3.419774,4.103729,1.5958946,0.11399247,1.3109133,-1.8808757,-0.5699623,-1.3109133,0.45596987,-0.62695855,4.2747173,-3.5337665,0.0,-0.22798494,2.7928154,-7.2385216,1.3679097,-0.5129661,0.45596987,-2.1088607,1.1399246,-1.8808757,0.7979473,-4.901676,1.0259322,1.709887,-1.0259322,1.0829284,2.1658568,-1.1399246,-4.502702,0.62695855,5.5286345,-0.39897364,0.056996234,1.709887,0.96893597,4.2747173,1.9948682,5.3006496,4.103729,2.9638042,2.678823,1.8238795,-0.7979473,1.3679097,3.3627777,-3.7047553,-0.68395483,-1.0829284,3.5337665,0.056996234,0.5129661,-2.2798493,-1.4249059,-2.3368456,-5.6996236,-1.5958946,0.62695855,0.34197742,2.678823,-1.8808757,0.34197742,-1.3679097,0.74095106,0.056996234,2.1088607,0.5699623,3.0208004,0.7979473,-3.419774,1.1399246,6.1555934,-1.709887,-1.8238795,0.7979473,-0.28498116,-1.1399246,1.7668833,2.9638042,0.7979473,0.28498116,3.7047553,-0.22798494,1.8238795,-1.3109133,-1.5388983,0.22798494,3.0777967,-1.3679097,-2.678823,2.2228532,-2.3938417,-3.5337665,-3.3627777,-1.8238795,-6.554567,3.5337665,-4.0467324,0.68395483,3.0777967,0.91193974
POINT (-61.148015 -8.099118),Deter_Deg_CsG,2024,2.381349,-2.9308913,0.7327228,1.7707468,0.3663614,1.282265,1.3433251,-3.114072,0.6106024,4.396337,-1.2212048,-2.320289,-3.1751323,-2.6866503,-1.0990843,-1.8928673,-4.3352766,3.114072,-2.869831,3.2361925,0.42742163,2.2592287,-1.4043854,-2.1371083,4.762698,0.24424094,-3.8467948,3.6025538,1.1601444,1.0990843,0.85484326,-1.7096865,-1.5265058,-1.0990843,2.076048,-1.5875661,3.114072,-2.6866503,1.2212048,-0.42742163,2.7477105,-6.472385,1.4654456,-0.061060235,2.0149877,-2.9919515,0.7327228,0.0,1.1601444,-4.213156,1.038024,0.6106024,-0.9159035,1.2212048,3.3583128,-1.5875661,-3.6025538,-0.5495421,4.945879,-0.85484326,0.061060235,1.0990843,1.4654456,2.9919515,1.2212048,5.922843,4.091036,2.6866503,1.8928673,1.5875661,-0.12212047,1.7707468,3.3583128,-3.2361925,-1.2212048,0.24424094,3.2361925,-0.24424094,0.97696376,-3.6025538,-2.1371083,-1.2212048,-6.4113245,-1.831807,0.3053012,0.42742163,1.4654456,-1.831807,-0.79378307,-1.4043854,0.24424094,0.0,1.3433251,-0.48848188,2.62559,1.4043854,-3.907855,2.1981685,5.739662,0.12212047,-1.7096865,0.24424094,0.3663614,-1.7707468,3.1751323,3.4804335,0.85484326,-0.1831807,2.7477105,-0.3053012,1.6486263,-0.85484326,-1.9539275,0.85484326,3.6025538,-1.7707468,-3.0530117,2.9919515,-2.320289,-3.3583128,-1.5265058,-1.7096865,-7.7546496,3.0530117,-2.7477105,-0.6106024,1.831807,0.79378307
POINT (-61.147924 -8.099118),Deter_Deg_CsG,2024,0.5525607,-1.2279127,0.61395633,0.9823301,1.9646602,1.0437257,0.61395633,-0.8595388,0.7981432,3.6837378,-1.5962864,-1.9646602,-2.8855946,-4.7274637,1.9032645,0.0,-4.174903,2.2716384,-2.4558253,2.640012,0.92093444,1.9032645,0.61395633,-0.92093444,4.1135073,1.1051214,-4.174903,3.1925728,2.2102427,1.166517,1.4734951,-1.9646602,-1.166517,-0.30697817,3.806529,-2.148847,2.7628033,-2.0260558,-0.18418689,-1.3507038,0.8595388,-4.973046,2.0874515,0.9823301,3.2539685,-0.92093444,-1.3507038,-0.24558252,1.0437257,-4.174903,1.0437257,3.6837378,-0.36837378,1.4734951,2.4558253,-0.61395633,-2.7628033,-2.8855946,5.280024,-2.2102427,-1.0437257,-0.6753519,2.333034,3.9293203,2.5786164,3.4381552,2.7014077,2.2102427,1.9646602,1.7804732,0.06139563,3.4995508,4.35909,-1.9032645,-0.73674756,-1.166517,1.5348908,1.7190776,0.30697817,-3.3767598,-2.333034,-1.8418689,-5.955376,-2.7014077,0.8595388,-2.0874515,4.0521116,-2.0260558,-1.2893082,-1.7190776,-0.6753519,-0.49116504,1.9646602,-1.6576821,1.3507038,2.0260558,-5.3414197,1.1051214,5.5256066,-2.2716384,-2.824199,-2.640012,-0.12279126,-3.4381552,1.2279127,4.174903,2.7628033,0.9823301,4.7274637,-0.06139563,0.4297694,-0.6753519,-0.18418689,0.36837378,2.2716384,-1.4120995,-2.3944297,4.35909,-4.481881,-5.280024,-2.0874515,-1.2279127,-7.797245,2.7628033,-4.0521116,0.4297694,1.6576821,0.7981432
POINT (-61.147834 -8.099118),Deter_Deg_CsG,2024,1.2573255,-1.0178349,1.3171982,1.0777075,1.9159245,1.4369434,-0.5987264,-1.0777075,0.89808965,4.4305754,-1.5566887,-1.9757972,-3.2331226,-4.31083,0.77834433,0.17961793,-4.3707027,2.335033,-3.2331226,2.5745237,0.17961793,1.9159245,-0.059872642,-2.0356698,4.670066,0.47898114,-3.831849,2.9337595,2.0356698,-0.23949057,0.89808965,-3.2929952,-1.0178349,-0.5987264,3.352868,-2.8738868,2.694269,-2.7541416,-0.23949057,-1.1974528,1.1375802,-5.0891747,1.2573255,1.3770708,2.514651,-1.7961793,-0.53885376,0.0,0.53885376,-4.011467,0.17961793,3.2331226,-0.2993632,1.1375802,2.8738868,-1.0777075,-2.7541416,-1.9757972,5.7477736,-1.9159245,-0.6585991,0.0,1.9757972,3.831849,2.3949056,4.8496842,2.8738868,2.6343963,2.0356698,1.4369434,0.6585991,2.8140142,3.7121038,-1.9159245,-1.7363067,-0.7184717,1.9757972,1.6165613,0.119745284,-3.0535047,-2.335033,-2.155415,-6.2267547,-2.5745237,1.1375802,-1.0178349,4.3707027,-2.0955424,-1.8560519,-1.496816,0.23949057,-0.35923585,1.0777075,-0.47898114,1.9757972,1.496816,-4.789811,0.7184717,5.7477736,-1.9159245,-2.4547784,-2.155415,-0.23949057,-2.694269,1.7961793,4.131212,2.8738868,0.9579623,3.831849,-1.0777075,1.4369434,-0.4191085,-0.77834433,-0.23949057,2.993632,-1.5566887,-2.6343963,4.191085,-4.131212,-4.7299385,-1.9159245,-1.1375802,-7.6038256,3.17325,-4.131212,0.119745284,2.8140142,1.1974528
POINT (-61.147199 -8.099118),Deter_Deg_CsG,2024,2.3211184,-2.669286,0.8123914,1.8568946,-0.9864753,1.5087268,-1.1605592,-2.2050624,-0.5802796,3.9459012,-0.17408387,-0.8704193,-2.901398,-3.7718172,0.0,0.6963355,-4.5842085,1.6247828,-1.5667548,2.437174,-0.46422365,2.495202,1.276615,-1.5667548,4.061957,3.7718172,-1.392671,4.990404,1.7988666,-0.34816775,1.392671,-2.9594257,-2.55323,-0.23211183,0.17408387,-2.1470344,3.0754817,-2.785342,0.17408387,-0.34816775,1.5667548,-5.8608236,1.1605592,1.7988666,0.4061957,-1.334643,0.0,-3.3075936,0.6963355,-2.84337,0.6963355,3.3656216,-0.11605591,0.058027957,0.7543634,0.7543634,-3.1335096,-1.9729506,6.0349073,-1.6247828,-0.23211183,0.0,2.785342,4.7582927,2.669286,3.3075936,3.0754817,4.003929,1.1605592,1.9149226,-0.9864753,2.55323,4.7002645,-3.1335096,-1.0445032,-1.392671,1.5667548,1.334643,1.7988666,-0.5802796,-2.3791463,-2.3211184,-6.1509633,-1.6828108,1.334643,-1.218587,2.785342,-2.495202,-1.0445032,-1.5087268,0.9284473,-1.5667548,2.495202,1.9149226,1.7408386,1.9729506,-3.5977333,2.2050624,5.9768796,-2.1470344,-2.437174,-1.6247828,1.0445032,-0.5802796,0.0,1.5667548,3.0174537,0.9284473,2.785342,-1.276615,1.9729506,-1.6247828,-1.6247828,-1.6247828,3.4816773,-0.2901398,-2.901398,4.410125,-3.9459012,-5.0484324,-2.0309784,-2.901398,-7.3695507,1.7408386,-3.2495656,-0.6383075,3.0754817,-0.5222516
POINT (-61.147109 -8.099118),Deter_Deg_CsG,2024,4.3802304,-2.244868,0.8212932,2.2996209,0.16425863,0.8212932,-0.6570345,-0.98555183,0.49277592,3.7231958,0.8212932,-0.16425863,-2.8471496,-2.4091268,-0.43802303,0.98555183,-5.037265,2.244868,-2.1353624,2.5733852,1.1498104,1.9711037,1.7520921,-1.4783278,3.5041842,3.4494314,-0.6022817,4.544489,1.2045634,-1.0950576,0.93079895,-1.6973393,-3.558937,-0.49277592,-1.4783278,-0.8212932,3.175667,-3.2304199,0.49277592,-0.8212932,1.806845,-6.9536157,2.2996209,0.93079895,-0.38327014,-0.16425863,1.8615979,-4.489736,1.806845,-2.9019027,0.21901152,1.2593162,-0.49277592,1.314069,0.38327014,2.0258565,-3.9969602,-1.6425864,6.734604,-0.6022817,0.0,-0.8212932,2.0806093,4.7635007,2.1901152,2.1901152,3.5041842,2.8471496,1.7520921,1.6973393,-1.5878335,0.87604606,5.037265,-3.7231958,0.10950576,-3.2304199,0.7665403,1.368822,2.8471496,-0.21901152,-3.3399255,-2.244868,-5.5300407,-0.93079895,0.5475288,-0.6570345,1.0403047,-0.93079895,0.93079895,-1.368822,-0.43802303,-2.1353624,2.3543737,1.6425864,2.5733852,1.5878335,-2.1353624,1.4235748,5.3657823,0.49277592,-3.3399255,0.43802303,0.98555183,-0.38327014,-0.5475288,3.0114083,2.737644,0.10950576,1.9163507,-0.32851726,1.6425864,-1.2593162,-0.21901152,-2.0258565,3.3399255,-0.6570345,-3.175667,4.489736,-3.8874545,-3.9969602,-1.8615979,-4.106466,-6.241828,2.0806093,-2.9019027,0.10950576,3.558937,-0.6570345
POINT (-61.147018 -8.099118),Deter_Deg_CsG,2024,3.7691505,-2.8135912,0.53086627,1.5395122,-0.106173255,1.1148192,-0.84938604,-1.6987721,0.5839529,3.3444576,0.7962994,-0.31851977,-3.6098907,-2.8666778,-0.84938604,-0.053086627,-4.0876703,1.9642053,-1.3802524,2.6543314,0.74321276,2.0172918,2.1765518,-1.3802524,4.300017,3.0790243,-1.7518587,4.5123634,1.7518587,-0.6901262,0.6901262,-2.0703785,-3.4506307,-0.106173255,-1.6456854,-1.0617325,1.9111186,-3.2913709,-1.1148192,-1.6987721,1.9111186,-6.4765687,1.4864255,0.84938604,-0.6901262,-0.47777966,2.0703785,-3.5037174,0.9555593,-2.4950714,1.2209924,0.21234651,-0.9024727,-0.42469302,0.42469302,0.9024727,-2.6543314,-0.9555593,6.7420015,-0.31851977,-0.31851977,0.47777966,2.1765518,4.40619,1.6987721,2.707418,3.1851976,4.3531036,2.0172918,2.4950714,-0.84938604,0.53086627,5.0963163,-3.8753238,-0.63703954,-4.1938434,1.1148192,0.53086627,1.858032,-0.26543313,-4.5123634,-2.3358116,-6.2111354,-0.9024727,0.9024727,-0.47777966,0.9555593,-2.7605047,0.26543313,0.21234651,0.053086627,-3.2382843,1.0617325,1.0617325,3.556804,1.8049453,-1.0086459,1.8049453,5.998789,0.6901262,-3.2913709,0.9555593,2.0703785,0.106173255,0.5839529,2.2296383,1.5395122,0.74321276,2.0703785,0.42469302,2.0703785,-0.84938604,0.63703954,-2.0172918,3.716064,-1.2209924,-3.5037174,5.414836,-3.4506307,-3.4506307,-1.7518587,-3.3444576,-5.839529,1.3802524,-2.123465,-0.26543313,4.6185365,-0.63703954
