geometry,tile,label,year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120,T121,T122,T123,T124,T125,T126,T127
POINT (-61.209437 -9.751644),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,5.046345,-2.0559185,1.4017626,3.0838776,1.9157422,0.88778293,0.84105754,-0.88778293,1.2615863,2.8502505,0.04672542,-0.2336271,-3.457681,-0.37380335,0.04672542,-1.2615863,-3.691308,2.5231726,-3.457681,3.0838776,1.8690168,1.4017626,2.7100742,-1.4017626,5.1865215,1.8222914,-1.4017626,3.0371523,0.2803525,0.2803525,0.60743046,-1.8222914,-2.3362708,-1.3550371,-1.5419388,3.3175046,2.3829963,-5.046345,3.0838776,-1.6353897,-0.14017625,-5.9341283,1.6353897,-0.18690167,-1.3083117,-0.84105754,5.046345,-1.6821151,1.4017626,-4.3921895,0.4672542,3.0838776,-0.2336271,1.7755659,0.4672542,-0.2803525,-4.99962,-1.0746846,5.700501,3.130603,-0.42052877,1.8690168,2.24282,3.924935,0.32707793,2.6166234,3.8314843,1.5419388,2.3829963,2.6166234,-0.14017625,-1.8222914,3.8314843,-1.3083117,-1.4952134,-3.6445827,0.9345084,-1.2615863,2.1026437,-1.6353897,-3.4109554,-2.2895455,-4.532366,-0.5139796,0.37380335,-1.448488,1.12141,-0.09345084,0.7476067,0.04672542,-3.691308,-1.6353897,-0.5139796,-0.9345084,3.3175046,0.7943321,-1.2148609,3.7847588,4.7659926,1.3550371,-5.1865215,0.32707793,0.88778293,1.12141,2.8035252,3.8782098,-0.04672542,-1.7755659,2.896976,0.7008813,1.6353897,-0.32707793,0.7943321,-0.37380335,3.2707794,0.7943321,-3.130603,2.7567997,-3.8314843,-4.438915,-1.0279592,-3.457681,-4.252013,4.111837,-2.8502505,1.4017626,3.9716606,0.04672542
POINT (-61.209797 -9.893934),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,3.940834,-1.5353899,1.3306712,1.3818508,-0.4094373,0.8188746,-1.2283119,-0.61415595,1.9448272,5.015607,1.3818508,0.102359325,-2.0983663,-0.8188746,-0.46061695,-1.3306712,-3.480217,2.6101627,-3.0707798,3.787295,1.1259526,1.7912881,1.9448272,-2.4054441,6.0903797,1.2794915,-2.2519052,3.6849356,1.1771322,-0.102359325,0.9724136,-2.9684205,-2.149546,-0.2558983,-0.4094373,1.1259526,3.326678,-5.169146,2.2007256,-0.9212339,-0.102359325,-6.499817,2.558983,1.1259526,0.9212339,-1.0235932,1.6377492,-1.1771322,1.4842103,-2.9172409,1.9448272,2.2519052,-0.7165153,0.102359325,0.2558983,-0.20471865,-3.7361155,-0.9724136,5.885661,1.6377492,0.61415595,1.7401085,0.9212339,4.247912,0.9212339,4.1455526,3.0707798,2.9684205,1.3818508,3.1219594,-0.102359325,-1.1259526,3.940834,-1.8936476,-1.4330306,-2.2007256,1.6889288,-0.5117966,1.7912881,-1.3306712,-4.1967325,-3.0196002,-4.9132476,-1.4330306,0.46061695,-1.6889288,1.1259526,-2.2519052,1.2283119,-0.051179662,-2.149546,-2.2007256,-0.30707797,0.35825765,3.0196002,1.6377492,-1.9448272,3.787295,5.5785832,1.074773,-3.173139,0.051179662,0.0,-0.5629763,1.7401085,2.0471864,0.87005424,-0.20471865,2.9684205,-1.1259526,1.0235932,-1.5353899,-0.102359325,-2.6101627,2.9684205,0.15353899,-1.7912881,2.6101627,-4.0943727,-5.3738647,-1.1771322,-4.1455526,-5.169146,5.2715054,-3.8384748,0.7165153,2.6101627,-1.2794915
POINT (-61.245527 -9.786834),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,3.1571927,-1.6562322,2.225562,1.0351452,1.2421741,0.2587863,0.4658153,-2.0702903,1.2939315,4.813425,-2.225562,-1.9667758,-3.3124645,-3.1054354,0.2587863,-1.9667758,-4.451124,3.985309,-4.1405807,3.9335515,-0.8281161,2.7431347,-0.56932986,-2.3290765,4.554639,-0.2587863,-4.554639,1.9150186,0.6210871,1.5009605,0.9316306,-1.7597468,-1.7597468,-1.3456887,1.7597468,0.9833879,3.4677362,-4.0888233,1.604475,-0.8798734,0.0,-4.7616677,1.811504,0.77635884,1.8632612,-2.3290765,0.9833879,0.4658153,0.5175726,-4.9169393,1.0351452,1.7597468,0.2587863,2.5361056,3.623008,-3.1571927,-3.1054354,-1.9150186,4.295852,0.4658153,0.15527177,0.4658153,1.7597468,3.001921,1.5527177,4.658153,3.20895,2.3808339,2.2773194,-0.5175726,-0.5175726,0.4658153,2.5361056,-2.3808339,-1.604475,-0.56932986,1.0869024,0.8281161,1.0869024,-3.5712507,-3.6747653,-2.4843483,-6.5214143,-2.5361056,0.67284435,-1.8632612,2.4325912,-0.3623008,-0.9316306,-2.0702903,-2.3808339,-1.3456887,0.20702903,-1.3974459,1.5009605,2.1220477,-3.1054354,2.4843483,5.175726,0.7246016,-3.415979,-2.1220477,-1.5009605,-3.0536783,1.5009605,2.5361056,1.2421741,-1.9150186,4.5028815,0.103514515,0.3623008,0.6210871,0.2587863,0.31054354,2.1220477,-0.7246016,-3.1571927,3.5194936,-4.813425,-4.658153,0.41405806,-2.3290765,-6.5731716,4.0888233,-4.2440953,-0.8798734,0.5175726,0.6210871
POINT (-61.078487 -9.872784),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,4.9420733,-3.8895948,1.510078,3.798075,1.1439985,0.77791893,1.510078,-1.3727982,2.150717,5.3081527,-0.6406391,-0.3660795,-2.928636,-1.7846376,-1.5558379,1.1897584,-2.104957,0.6863991,-5.353913,1.8761575,0.54911923,1.0524786,-0.8694388,-0.32031956,4.301434,0.0,-5.5369525,1.7388777,0.6406391,-0.5033593,1.464318,-3.2031958,-2.242237,-1.510078,1.6015979,0.4575994,3.4777553,-4.301434,0.9151988,-0.04575994,1.2355183,-4.8963137,2.242237,1.4185581,0.9151988,-0.732159,2.104957,-1.1439985,0.41183946,-4.8047934,1.1897584,4.0268745,-0.8694388,1.9219174,1.6015979,1.4185581,-4.1183944,0.41183946,5.811512,1.6015979,3.2031958,0.54911923,1.6473578,3.4777553,2.974396,5.0793533,2.4252768,0.9609587,1.8761575,2.4252768,-0.41183946,1.1897584,5.3081527,-1.8761575,-3.020156,0.6406391,-0.09151988,1.9676774,1.3270382,-2.242237,-3.2947156,-3.615035,-3.6607952,-2.4252768,1.1439985,-0.2287997,3.1574357,0.0,2.4252768,-0.41183946,1.0524786,-2.3795168,0.27455962,0.18303975,1.6473578,0.2287997,-1.7388777,-0.27455962,5.125113,0.5948792,-4.8047934,-0.54911923,-3.2031958,-1.1897584,2.7913563,2.6998365,1.7846376,1.510078,3.752315,-0.77791893,1.0982385,-0.09151988,-1.9219174,0.13727981,3.2947156,-0.9609587,-2.928636,0.04575994,-4.347194,-3.5235152,-1.2355183,-3.615035,-5.7657523,4.392954,-1.6015979,0.732159,2.7455964,0.32031956
POINT (-61.124207 -9.825624),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,3.0280077,-1.3121367,0.8579355,2.1196053,2.3214726,0.9084023,-0.20186718,0.050466795,1.8672714,4.340144,0.0,0.25233397,-2.0691385,-2.6242733,-0.60560155,-0.10093359,-3.3308084,3.3812752,-4.138277,3.5326755,-0.75700194,2.1196053,1.1607363,-1.5644706,4.5924783,1.8168046,-4.895279,1.7663378,1.8672714,1.4635371,2.170072,-3.1289413,-0.050466795,-1.0598027,2.0691385,0.8579355,3.8859432,-2.7756736,3.3812752,0.0,0.9588691,-6.106482,0.75700194,1.3626034,1.0093359,-1.6654042,1.3121367,1.1102694,0.050466795,-3.4822087,1.1102694,3.9868767,-1.3626034,1.1102694,3.2298748,-2.3214726,-2.0691385,-0.45420116,6.2074156,1.3121367,1.2616699,1.3626034,0.9588691,4.138277,1.6654042,4.7943454,3.431742,3.6336093,1.6654042,0.7065351,0.60560155,1.1607363,3.7850096,-2.6242733,-3.2298748,0.40373436,2.0186718,0.75700194,1.3626034,-2.6242733,-1.968205,-2.472873,-4.2896776,-1.715871,1.6654042,-1.6654042,2.472873,-1.4130702,-0.9084023,-0.30280077,-1.4130702,-0.50466794,-0.40373436,-0.050466795,0.8579355,-0.15140039,-3.3812752,1.715871,5.34948,-0.8074687,-3.5831425,-2.0186718,-1.5140039,-1.0598027,1.968205,3.684076,1.3121367,-1.1607363,4.5420117,0.50466794,2.4224062,-0.35326755,-1.8168046,1.1607363,1.8672714,-0.40373436,-3.684076,1.2616699,-4.4410777,-4.2392106,-1.0598027,-3.431742,-6.4092827,4.4410777,-2.8261404,-0.35326755,0.6560683,-0.20186718
POINT (-61.217087 -9.796554),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,3.3738492,-0.53786004,1.7113727,0.6356527,1.3690982,1.1735127,0.48896366,-1.0268236,0.8801346,3.8628128,-0.29337817,-1.1735127,-3.2760565,-2.395922,-0.4400673,-1.8091655,-3.471642,3.5694346,-2.4937146,2.1514401,-0.34227455,2.004751,0.9779273,-1.5646837,4.84074,2.004751,-2.8848855,3.080471,1.3202019,1.3690982,1.1246164,-2.6404037,-1.8091655,-0.048896365,0.6845491,0.34227455,3.471642,-4.4984655,2.0536473,-1.9558547,-0.34227455,-4.4984655,1.5646837,-0.048896365,1.1735127,-0.48896366,0.19558546,-1.5157874,0.09779273,-3.8628128,1.9069582,2.542611,-1.4668909,0.8801346,0.6356527,-2.1514401,-2.1025436,-0.24448183,4.8896365,0.8801346,-0.39117092,0.53786004,0.9779273,4.3517766,0.24448183,4.253984,2.3470254,3.471642,2.0536473,2.4448183,-0.19558546,0.58675635,4.0583982,-2.395922,-3.1293674,-0.4400673,0.53786004,1.0757201,2.3470254,-1.1735127,-2.2492328,-1.2224091,-5.134118,-1.2713054,1.7113727,-1.7113727,2.4448183,-2.6404037,0.09779273,-0.58675635,-3.0315747,-1.3690982,0.29337817,-0.4400673,3.4227455,2.8848855,-2.395922,2.542611,4.791844,0.92903095,-3.22716,-1.1735127,-0.24448183,-2.1025436,1.3202019,3.7161238,0.4400673,-0.34227455,3.8628128,0.14668909,1.61358,-1.5646837,-0.048896365,-0.39117092,3.7161238,-0.6356527,-2.395922,2.542611,-5.134118,-4.7429476,-1.1246164,-4.3517766,-6.2098384,4.84074,-4.400673,-0.048896365,3.4227455,-1.2224091
POINT (-61.002167 -9.962424),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,0.34353408,2.4047384,2.306586,1.6685941,2.8955014,-0.1472289,-1.7176703,1.5704415,2.306586,2.4538147,1.6685941,-2.9445777,-0.8833733,-5.4965453,4.7113247,2.5519674,-2.797349,3.0918067,-2.4538147,-1.0306022,2.2084334,2.0612044,2.0612044,-0.09815259,1.8648993,-0.68706816,-5.7419267,2.993654,0.9815259,1.5704415,1.5213652,-1.7176703,-2.1102808,-1.1287549,4.809477,-0.78522074,2.993654,-2.3556623,-1.0306022,-2.3556623,-0.83429706,-1.9139756,1.2269074,3.631646,3.3862646,-0.39261037,-2.0612044,0.78522074,1.6195178,-4.122409,-0.49076295,5.005782,-0.39261037,2.5519674,3.0918067,-0.19630519,-1.4722888,-2.797349,4.613172,-1.4232126,-1.3741363,-1.815823,4.5640955,3.9261036,3.3862646,0.44168666,0.5889156,0.63799185,4.122409,0.24538147,0.5889156,2.9445777,4.465943,0.9815259,0.2944578,-0.24538147,-0.049076296,4.662248,0.2944578,-3.0918067,-0.39261037,-3.7788749,-3.8770275,-4.613172,1.32506,-2.8464253,6.1836133,0.63799185,1.32506,-3.0918067,-0.93244964,0.44168666,1.2759837,-2.8955014,-0.5889156,1.0306022,-4.5150194,-0.63799185,6.23269,-0.44168666,-2.5519674,-2.6991963,-3.5334933,-5.7419267,-1.815823,4.1714854,1.7176703,2.2575097,4.613172,0.93244964,0.19630519,1.1778312,1.5704415,-1.0306022,-0.09815259,-1.1778312,0.2944578,1.9139756,-5.2020874,-4.1714854,-1.5704415,-4.1714854,-4.956706,6.0363846,-5.3983927,3.288112,2.159357,2.4538147
POINT (-61.141127 -9.905814),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,2.598475,-1.4687032,2.1465662,1.1862602,-0.5083973,-0.45190868,-1.2427489,1.0732831,2.711452,5.422904,1.4122146,-2.6549635,-3.106872,-1.4687032,-0.28244293,-0.56488585,-2.3725204,1.8076347,-3.671758,2.1465662,0.677863,0.16946575,0.7908402,-0.16946575,6.835119,-1.0167946,-6.4396987,3.7847352,0.16946575,0.28244293,0.7343516,-1.7511461,-3.6152694,0.056488585,1.0167946,1.2992375,4.745041,-4.5755754,-0.90381736,0.3389315,0.3389315,-3.3328266,2.9374063,0.6213744,2.1465662,-1.2992375,-0.11297717,-2.6549635,-0.11297717,-4.9709954,2.7679408,3.7847352,-0.90381736,0.3954201,0.056488585,-0.6213744,-3.7847352,1.2427489,5.5358815,2.4290092,1.5251918,0.28244293,1.0167946,5.027484,3.4458036,3.8977122,0.7908402,1.355726,2.9374063,2.1465662,-0.5083973,-0.056488585,4.9709954,-0.9603059,-3.106872,-1.5251918,0.56488585,3.671758,1.9771005,-2.4290092,-2.993895,-5.027484,-2.316032,-1.0732831,0.677863,-1.355726,2.4854977,-1.9771005,4.745041,-1.1297717,-0.45190868,-0.9603059,-1.0167946,0.22595434,1.1862602,1.7511461,0.0,2.0900776,7.1740503,0.3389315,-3.7847352,-1.6381689,-3.4458036,-1.6946576,0.7343516,0.22595434,0.11297717,3.2198493,4.1801553,0.22595434,1.4687032,-1.8641233,-1.6381689,-0.90381736,1.5816804,-0.45190868,-0.6213744,0.056488585,-4.914507,-3.954201,-1.1862602,-4.0106897,-5.7618356,5.98779,-3.5022922,0.16946575,3.2763379,-0.677863
POINT (-61.156607 -9.782514),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,3.2357848,-3.2357848,1.4322326,1.4852782,1.8565979,1.0078675,0.95482177,0.106091306,2.015735,5.941113,0.053045653,-2.015735,-2.7053282,-2.4931457,-0.42436522,-0.106091306,-3.2888305,3.5540588,-3.3949218,2.3340087,0.26522827,0.7956848,-0.6895935,-1.0078675,6.683752,-0.21218261,-6.736798,2.4401,2.1218262,-0.053045653,2.8114195,-2.3870544,-2.3340087,-1.7505065,1.0609131,1.1670043,4.2436523,-4.402789,-0.106091306,-0.3182739,0.84873044,-3.2357848,3.0236022,2.758374,1.3261414,-2.1218262,0.84873044,-2.599237,0.95482177,-5.3045654,1.22005,3.7662413,-0.6365478,2.1748717,1.8565979,-0.26522827,-4.455835,0.37131956,5.516748,2.4931457,2.4931457,0.7426391,1.2730956,4.8271546,4.03147,4.5619264,1.3261414,1.8035522,3.0766478,2.2279174,0.106091306,0.21218261,4.5619264,-2.3340087,-3.66015,0.26522827,0.84873044,2.5461912,0.7956848,-2.2279174,-3.66015,-4.03147,-2.7053282,-1.22005,0.37131956,0.47741088,1.9626892,0.37131956,1.3261414,-0.3182739,-0.26522827,-1.6974609,-0.37131956,0.0,1.379187,1.3261414,-1.5913696,2.2279174,6.0472045,-0.7426391,-4.9332457,-1.1670043,-3.2357848,-1.8035522,3.3949218,2.1748717,1.3261414,1.4852782,3.6071043,1.0609131,1.6444153,-0.47741088,0.15913695,-0.37131956,2.0687804,-1.0078675,-2.758374,0.0,-4.8271546,-4.402789,-1.2730956,-2.6522827,-5.941113,4.774109,-1.9096435,0.42436522,2.2809632,0.53045654
POINT (-61.071467 -9.918144),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,0.40712106,1.0468827,1.5703241,1.2795234,2.2100859,1.8029647,1.0468827,-0.6397617,1.4540038,4.536492,-0.93056244,-2.9080076,-1.7448046,-4.3620114,1.3958436,0.6397617,-2.7335272,0.5816015,-2.7916873,0.756082,2.2100859,3.7222497,1.0468827,0.5234414,2.8498476,0.058160152,-5.641535,1.512164,1.1050429,1.512164,1.919285,-2.7916873,0.5234414,-0.46528122,3.1406481,-0.46528122,3.8967302,-1.5703241,0.8724023,-0.5816015,-0.3489609,-4.8272924,1.7448046,1.512164,1.512164,-1.8029647,-1.1050429,0.6979218,2.5008864,-4.2456913,1.9774451,3.1406481,-0.23264061,1.3376836,4.594652,-1.3376836,-2.9080076,-3.1988084,5.292574,-0.8142421,-0.058160152,0.116320305,2.6172068,3.024328,2.9080076,4.071211,1.0468827,0.5234414,2.6172068,1.512164,1.1050429,2.268246,2.8498476,-0.46528122,-1.1050429,-0.116320305,2.9661677,3.8967302,0.17448045,-3.83857,-1.8029647,-3.4896092,-6.862898,-4.2456913,0.5234414,-2.0937655,5.1180935,-1.4540038,0.0,-2.0356054,-0.3489609,-0.98872256,1.9774451,-0.98872256,1.8029647,0.98872256,-4.536492,1.0468827,7.386339,-1.1050429,-1.5703241,-1.3958436,-1.3958436,-5.699695,0.116320305,3.082488,2.268246,-0.5234414,5.059933,-0.93056244,-1.1050429,0.8724023,-0.93056244,0.0,1.3958436,-0.93056244,-1.2795234,1.1050429,-3.7804098,-5.059933,-2.4427264,-2.6172068,-5.350734,5.641535,-5.2344136,1.1050429,1.5703241,1.8029647
POINT (-61.218437 -9.785214),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,1.115358,-0.058703054,0.11740611,4.109214,1.9959038,0.6457336,-3.4634802,0.93924886,0.41092137,3.5808864,-1.2914672,-0.82184273,-3.5221832,-2.172013,2.054607,1.0566549,-4.5788383,2.172013,-4.050511,1.7610916,1.9959038,3.1699648,-0.41092137,-1.8197947,3.9331045,0.058703054,-5.9877114,3.1112618,0.41092137,1.7023885,0.8805458,1.2914672,-3.346074,0.52832747,1.2327641,-2.6416373,1.4675764,-1.5262794,2.054607,-0.058703054,0.11740611,-4.402729,1.5262794,3.228668,1.5849824,-1.5849824,0.58703053,-0.35221833,2.4068253,-3.1112618,-0.41092137,3.4634802,-0.41092137,2.7590435,4.167917,2.1133099,-1.6436855,-0.46962443,5.2832747,1.9959038,0.17610916,-0.8805458,2.4655282,2.8764496,1.3501703,4.754947,1.3501703,1.0566549,3.6982925,0.7631397,0.23481221,0.7631397,2.7590435,2.7590435,-0.93924886,1.7023885,1.7023885,1.8197947,0.93924886,-3.5221832,-3.6982925,-2.9938557,-3.6395893,-4.167917,2.2894192,-1.8784977,2.6416373,-0.41092137,1.115358,-2.3481221,-1.5849824,0.52832747,0.58703053,-1.4675764,-1.7023885,-0.93924886,-3.8156984,0.058703054,7.455288,0.9979519,-2.7003405,-1.5849824,0.0,-3.404777,1.3501703,3.5221832,1.8784977,-1.8197947,2.9938557,-1.0566549,1.5262794,1.5849824,0.17610916,1.8784977,1.3501703,-0.58703053,-2.172013,-1.115358,-2.8764496,-4.9310565,0.29351526,-4.109214,-6.9856634,6.3399296,-0.52832747,1.9372008,1.2327641,2.8764496
POINT (-61.146347 -9.837504),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,2.158682,0.7015717,2.3745503,0.8634729,3.6697598,-0.4857035,-0.75553876,-0.053967055,1.1872752,4.5332327,-0.971407,-0.5936376,-2.104715,-3.2380233,2.7523198,-0.053967055,-4.6951337,4.20943,-3.5618255,1.5650446,0.0,2.104715,-0.37776938,-1.8888469,3.993562,-0.43173644,-6.206211,1.7809128,1.942814,1.942814,1.5650446,-1.6729788,-1.6729788,-0.21586822,3.7237267,-1.2952093,3.1300893,-1.2952093,1.1333082,-1.6190116,0.43173644,-3.939595,0.64760464,2.6443856,3.3459575,-2.104715,0.4857035,1.4031434,-0.32380232,-4.20943,-0.43173644,4.7491007,1.025374,3.3459575,2.968188,-2.5904186,-1.7809128,-2.104715,3.993562,-0.8634729,1.1333082,-0.5396705,2.050748,2.968188,2.4824846,3.5078585,1.3491764,1.3491764,3.2919903,-0.26983526,0.8634729,1.8888469,2.968188,-1.8888469,-1.996781,0.16190116,1.025374,3.022155,-0.26983526,-3.1840563,-2.4824846,-2.104715,-5.5586066,-4.5332327,1.025374,-0.4857035,3.7776937,-0.43173644,-1.7809128,-1.6729788,-1.5650446,-0.32380232,0.43173644,-2.3205833,0.37776938,0.32380232,-3.7776937,0.64760464,5.234804,0.43173644,-2.6983528,-2.2666163,-2.2126493,-4.101496,2.104715,3.1300893,1.1872752,0.0,4.101496,0.64760464,1.2952093,2.050748,0.5396705,1.6190116,1.5110775,-1.8348799,-3.3459575,2.3205833,-5.180837,-3.993562,0.26983526,-2.2666163,-6.853816,3.2380233,-2.7523198,0.10793411,0.8634729,1.1872752
POINT (-61.184867 -9.863334),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,2.3013825,-1.1506913,1.9875576,0.3138249,2.0398617,0.57534564,0.15691245,-1.3076037,1.9875576,5.4396315,0.3138249,-2.2490783,-2.6675115,-1.4645162,-0.7322581,-1.5691245,-3.556682,3.4520738,-3.1905532,3.2951612,-0.47073734,1.7260369,0.47073734,-0.8891705,4.968894,0.2092166,-4.6550694,1.9352535,1.412212,0.9937788,2.092166,-2.2490783,-1.3076037,-1.6214286,1.9352535,0.3138249,3.3997698,-3.3474655,2.824424,0.3138249,0.4184332,-6.3811064,2.2490783,1.778341,2.6152074,-2.824424,1.5168203,0.15691245,0.1046083,-3.922811,1.2029954,2.824424,-0.8368664,1.7260369,3.2951612,-1.3599079,-2.6675115,-0.9414747,4.864286,0.4184332,1.1506913,-0.47073734,1.5168203,4.184332,1.8829494,4.602765,3.4520738,1.6214286,3.2951612,0.2092166,-0.15691245,0.26152074,3.5043778,-2.4582949,-2.0398617,0.8891705,1.778341,1.4645162,1.778341,-3.138249,-2.1967742,-1.7260369,-4.7073736,-1.5691245,1.5168203,-0.5230415,2.876728,-1.8829494,0.78456223,-1.778341,-1.412212,1.412212,0.4184332,-0.4184332,1.3599079,0.8891705,-3.7135944,1.3076037,6.1195855,-0.9414747,-3.870507,-3.2428572,-1.046083,-2.3013825,0.9937788,3.2951612,0.3138249,-1.5691245,4.0274196,0.15691245,1.778341,-0.7322581,-2.0398617,1.6737328,3.7658987,0.1046083,-2.9290323,1.046083,-3.9751153,-4.968894,-0.4184332,-2.6675115,-6.642627,5.387327,-3.7135944,-0.05230415,1.0983871,-0.1046083
POINT (-61.234097 -9.900414),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,-0.14393465,-2.4468892,1.7991831,1.9431179,-0.43180394,-0.14393465,1.2234446,4.2460723,-0.21590197,2.662791,-1.0075426,1.0075426,-3.0226276,-5.6134515,0.6477059,1.1514772,-2.1590197,1.2954118,-1.6552485,0.8636079,0.8636079,2.8067257,-1.2234446,0.5757386,7.1967325,1.2234446,-6.9808307,1.2234446,2.1590197,3.6703336,2.230987,-1.8711505,-1.0075426,1.5832812,3.1665623,-1.7272158,1.7272158,-4.1741047,-0.7196733,-2.5188565,-0.93557525,-3.2385297,1.2954118,1.4393466,2.9506605,0.35983664,-0.35983664,-0.5757386,2.7347584,-0.7196733,1.5113138,4.677876,0.93557525,2.230987,0.6477059,-0.7196733,-2.4468892,-1.8711505,4.0301704,2.4468892,-0.14393465,0.7196733,2.0870523,3.5983663,-0.6477059,1.4393466,-1.3673792,2.9506605,2.0150852,4.8218107,1.3673792,0.35983664,4.0301704,0.14393465,-6.045255,0.071967326,1.8711505,1.7991831,-0.14393465,-0.21590197,-0.5037713,-3.9582028,-0.8636079,-1.3673792,3.310497,-1.9431179,1.4393466,-4.461974,2.0870523,0.0,-0.21590197,-0.2878693,-1.0075426,-0.071967326,1.0795099,-0.7916406,-1.2954118,0.21590197,3.2385297,-0.14393465,-3.526399,-1.0075426,-3.4544315,-2.0870523,4.1021376,5.6854186,1.2954118,2.4468892,1.9431179,2.0150852,1.2234446,-3.526399,-0.43180394,-0.8636079,2.3029544,1.2234446,0.0,-0.6477059,-4.605909,-9.139851,0.0,-2.5188565,-8.132308,1.5113138,-2.3749218,-0.6477059,2.0150852,0.5037713
POINT (-61.080647 -9.772164),C51L34,VEGETACAO NATURAL FLORESTAL PRIMARIA,2024,1.690113,-2.2898304,1.0358757,3.816384,2.8895478,0.109039545,1.5810734,-2.6714687,2.180791,6.3242936,-2.5624294,-3.380226,-3.870904,-1.6355932,0.27259886,1.5265536,-2.9985876,0.8177966,-4.8522596,0.3816384,2.2353106,2.3443503,-2.9985876,-0.5997175,2.9440677,-1.3084745,-6.924011,1.1449152,1.9627118,-0.6542373,1.5810734,-1.5265536,-1.5810734,-2.9440677,2.5624294,-0.054519773,2.6714687,-0.9813559,-0.5451977,0.49067795,0.87231636,-2.4533896,3.9254236,2.6714687,1.5810734,-1.7446327,0.8177966,-0.21807909,1.7446327,-2.7805085,1.7991525,0.8177966,-0.7632768,3.325706,4.4161015,1.0358757,-3.4892654,-0.49067795,5.0703387,-0.6542373,0.9813559,-1.3084745,2.6714687,2.180791,4.7432203,5.7790956,0.3816384,-0.87231636,1.690113,2.616949,-1.1449152,2.4533896,5.561017,-0.43615818,-2.7259886,1.5810734,0.5451977,5.0703387,0.92683613,-4.1980224,-2.5079095,-3.2166667,-4.034463,-3.4892654,-0.21807909,-0.21807909,5.833616,-0.27259886,0.9813559,-2.0717514,-0.16355932,-2.6714687,0.7632768,1.199435,1.5810734,2.5079095,-1.690113,1.1449152,5.3429375,-1.6355932,-4.2525425,-2.5624294,-0.92683613,-3.598305,1.690113,3.4892654,2.8895478,-0.49067795,1.5265536,-0.16355932,-0.21807909,0.27259886,-0.9813559,1.3084745,1.2539548,-0.43615818,-2.2898304,-1.7991525,-2.39887,-2.9440677,-1.0358757,-3.2711864,-6.8694916,3.6528249,-0.92683613,0.21807909,2.616949,1.9627118
